h3_id,suburb,month,sr_count
88ad3618edfffff,DURBANVILLE,Sep 2020,22
88ad36d719fffff,GORDONS BAY EXT 12,Sep 2020,22
88ad361ae9fffff,DE LA HAYE,Sep 2020,22
88ad361181fffff,RUYTERWACHT,Feb 2020,22
88ad361b31fffff,SCOTTSDENE,Jun 2020,22
88ad3612d1fffff,OTTERY,Jun 2020,22
88ad36c4ebfffff,DENNEMERE,Jan 2020,22
88ad36104dfffff,NYANGA,Apr 2020,22
88ad36d711fffff,GORDONS BAY VILLAGE,Dec 2020,22
88ad361161fffff,BELHAR EXT 19,Apr 2020,22
88ad3689a5fffff,KHAYA,Jan 2020,22
88ad36034bfffff,PLATTEKLOOF GLEN,Feb 2020,22
88ad368d37fffff,LOTUS RIVER,Apr 2020,22
88ad3612a7fffff,RYLANDS,Feb 2020,22
88ad36186bfffff,MORGENSTER,Sep 2020,22
88ad368c33fffff,TOKAI,May 2020,22
88ad361467fffff,ORANJEZICHT,Oct 2020,22
88ad36003bfffff,TABLE VIEW,Dec 2020,22
88ad3611e9fffff,CONNAUGHT,Apr 2020,22
88ad36b905fffff,HOUT BAY,Feb 2020,22
88ad3689b7fffff,LENTEGEUR,May 2020,22
88ad361551fffff,VREDEHOEK,May 2020,22
88ad36c6e7fffff,EERSTERIVIER SOUTH,Dec 2020,22
88ad361319fffff,PHILIPPI,Jan 2020,22
88ad3611cdfffff,ADRIAANSE,Jul 2020,22
88ad3618e5fffff,DURBANVILLE,Nov 2020,22
88ad361511fffff,CAPE TOWN CITY CENTRE,Dec 2020,22
88ad361181fffff,RIVERTON ELSIES RIVER,Feb 2020,22
88ad36031bfffff,MONTAGUE GARDENS,Dec 2020,22
88ad368993fffff,WESTRIDGE - MITCHELLS PLAIN,Jan 2020,22
88ad368d31fffff,LOTUS RIVER,Apr 2020,22
88ad3689b1fffff,LENTEGEUR,Jan 2020,22
88ad3615cbfffff,SEA POINT,Jun 2020,22
88ad36020bfffff,RUGBY,Aug 2020,22
88ad368c67fffff,VRYGROND,Mar 2020,22
88ad361a8dfffff,OAKDALE,Aug 2020,22
88ad368c17fffff,WESTLAKE,Nov 2020,22
88ad368c25fffff,RETREAT,Aug 2020,22
88ad368dc1fffff,HEATHFIELD,Apr 2020,22
88ad36d431fffff,STRAND,Nov 2020,22
88ad3610adfffff,EPPING INDUSTRIA 1,Dec 2020,22
88ad367033fffff,BEACON HILL,Jun 2020,22
88ad361049fffff,PHILIPPI,Nov 2020,22
88ad367011fffff,PROTEA PARK - WESFLEUR,Oct 2020,22
88ad368c63fffff,VRYGROND,Jul 2020,22
88ad361047fffff,NYANGA,Dec 2020,22
88ad360029fffff,TABLE VIEW,Oct 2020,22
88ad361553fffff,GARDENS,Mar 2020,22
88ad36b909fffff,HOUT BAY,Dec 2020,22
88ad3670edfffff,ROBINVALE,May 2020,22
88ad368931fffff,KUYASA,Jun 2020,22
88ad3689e5fffff,HARARE,Sep 2020,22
88ad368e95fffff,NOORDHOEK,Feb 2020,22
88ad360201fffff,TIJGERHOF,May 2020,22
88ad361025fffff,BISHOP LAVIS,Oct 2020,22
88ad361309fffff,THEMBOKWEZI,Oct 2020,22
88ad3689a1fffff,KHAYA,Jun 2020,22
88ad3610c9fffff,BELGRAVIA,Apr 2020,22
88ad368de9fffff,SOUTHFIELD,Jan 2020,22
88ad368935fffff,ENKANINI,May 2020,22
88ad3611cbfffff,BISHOP LAVIS,Mar 2020,22
88ad36bb69fffff,NOORDHOEK,Feb 2020,22
88ad36c6a1fffff,EERSTERIVIER,Apr 2020,22
88ad36b909fffff,HOUT BAY,Feb 2020,22
88ad361287fffff,LANSDOWNE,Nov 2020,22
88ad361181fffff,AVON,Oct 2020,22
88ad36c6bbfffff,MFULENI,Sep 2020,22
88ad36114dfffff,ROOSENDAL,Sep 2020,22
88ad36025bfffff,BROOKLYN,Apr 2020,22
88ad361293fffff,KENILWORTH,Jun 2020,22
88ad368e1bfffff,FISH HOEK,Dec 2020,22
88ad368de5fffff,PARKWOOD,Jan 2020,22
88ad361287fffff,LANSDOWNE,Aug 2020,22
88ad36c6a1fffff,EERSTERIVIER,Jun 2020,22
88ad368de7fffff,PLUMSTEAD,Sep 2020,22
88ad368995fffff,MITCHELLS PLAIN CBD,Mar 2020,22
88ad36034bfffff,PLATTEKLOOF GLEN,Dec 2020,22
88ad368d87fffff,CONSTANTIA,Sep 2020,22
88ad36c69dfffff,SABATA DALINDYEBO SQUARE,Sep 2020,22
88ad360067fffff,TABLE VIEW,Sep 2020,22
88ad361281fffff,LANSDOWNE,Dec 2020,22
88ad36d465fffff,BROADLANDS PARK,Feb 2020,22
88ad3611a1fffff,GLENLILY,Apr 2020,22
88ad361747fffff,CLAREMONT,Mar 2020,22
88ad3670edfffff,AVONDALE - WESFLEUR,Aug 2020,22
88ad3611c7fffff,ELSIES RIVER,Apr 2020,22
88ad3689a5fffff,KHAYA,Aug 2020,22
88ad3619c5fffff,UITZICHT,Apr 2020,22
88ad3611c1fffff,MATROOSFONTEIN,Aug 2020,22
88ad36c4bbfffff,HIGHBURY PARK,Mar 2020,22
88ad361181fffff,ELSIES RIVER,Oct 2020,22
88ad360e27fffff,MELKBOSCH STRAND,Oct 2020,22
88ad368d89fffff,MEADOWRIDGE,Mar 2020,22
88ad368d03fffff,ZEEKOEVLEI,May 2020,22
88ad36c6cbfffff,UMRHABULO TRIANGLE,May 2020,22
88ad368c67fffff,SEAWINDS,Mar 2020,22
88ad36b941fffff,HOUT BAY,Oct 2020,22
88ad361abdfffff,WELGEMOED,Sep 2020,22
88ad361283fffff,LANSDOWNE,Aug 2020,22
88ad361865fffff,SCOTTSVILLE,Aug 2020,22
88ad361825fffff,BONNIE BROOK,Mar 2020,22
88ad36d405fffff,STRAND,May 2020,22
88ad36b941fffff,HOUT BAY,Feb 2020,22
88ad367011fffff,PROTEA PARK - WESFLEUR,Dec 2020,22
88ad3611edfffff,RAVENSMEAD,Apr 2020,22
88ad36034dfffff,PAROW NORTH,Jan 2020,22
88ad368c17fffff,WESTLAKE,Aug 2020,22
88ad360341fffff,PANORAMA,Feb 2020,22
88ad36020bfffff,RUGBY,Jun 2020,22
88ad3619d9fffff,MORNINGSTAR,Dec 2020,22
88ad36109bfffff,MOWBRAY,Sep 2020,22
88ad368937fffff,KUYASA,May 2020,22
88ad36d437fffff,STRAND,May 2020,22
88ad361049fffff,PHILIPPI,Aug 2020,22
88ad361263fffff,COLORADO PARK,Oct 2020,22
88ad36025bfffff,PAARDEN EILAND,Nov 2020,22
88ad360223fffff,JOE SLOVO PARK,Jun 2020,22
88ad36d711fffff,GORDONS BAY VILLAGE,Sep 2020,22
88ad36d461fffff,SERCOR PARK,Jul 2020,22
88ad3619c5fffff,UITZICHT,Nov 2020,22
88ad36b901fffff,HOUT BAY,Nov 2020,22
88ad3685c7fffff,OCEAN VIEW,Mar 2020,22
88ad368d07fffff,EAGLE PARK,Oct 2020,22
88ad3611e3fffff,LEONSDALE,Feb 2020,22
88ad36c45bfffff,EERSTERIVIER,Jun 2020,22
88ad361355fffff,IKWEZI PARK,Nov 2020,22
88ad36c4d9fffff,FAIRDALE,Oct 2020,22
88ad361085fffff,PINELANDS,Nov 2020,22
88ad368d99fffff,CONSTANTIA,Oct 2020,22
88ad368ec3fffff,FISH HOEK,Oct 2020,22
88ad361351fffff,IKWEZI PARK,Sep 2020,22
88ad361509fffff,WOODSTOCK,Apr 2020,22
88ad368d01fffff,PELIKAN PARK,Apr 2020,22
88ad361a91fffff,DE TIJGER,Jan 2020,22
88ad36c48bfffff,HAPPY VALLEY,Jan 2020,22
88ad36d467fffff,BROADLANDS VILLAGE,Jan 2020,22
88ad361141fffff,THE HAGUE,May 2020,22
88ad361b3bfffff,SCOTTSDENE,May 2020,22
88ad361265fffff,LENTEGEUR,Nov 2020,22
88ad361a81fffff,BOSTON,Nov 2020,22
88ad36135bfffff,LENTEGEUR,Sep 2020,22
88ad3611bdfffff,VASCO ESTATE,Dec 2020,22
88ad36104bfffff,GUGULETU,May 2020,22
88ad36c4c7fffff,GREENFIELDS,Jun 2020,22
88ad368c6bfffff,MUIZENBERG,Jul 2020,22
88ad361a51fffff,SAREPTA,Jun 2020,22
88ad3610ebfffff,BRIDGETOWN,Sep 2020,22
88ad36184dfffff,PROTEA HEIGHTS,Feb 2020,22
88ad3611a3fffff,RICHMOND ESTATE,Dec 2020,22
88ad368de3fffff,PLUMSTEAD,Dec 2020,22
88ad3689e3fffff,ILITHA PARK,Aug 2020,22
88ad36191bfffff,BONNIE BRAE,Mar 2020,22
88ad360207fffff,TIJGERHOF,Aug 2020,22
88ad3611c3fffff,THE RANGE,May 2020,22
88ad361239fffff,PHILIPPI,Oct 2020,22
88ad36b96bfffff,HOUT BAY,Nov 2020,22
88ad361303fffff,DELFT SOUTH,Oct 2020,22
88ad368dcdfffff,RETREAT,Jan 2020,22
88ad361017fffff,WELCOME ESTATE,Nov 2020,22
88ad361205fffff,COLORADO PARK,Dec 2020,22
88ad3611cbfffff,MATROOSFONTEIN,Dec 2020,22
88ad3689c7fffff,TAFELSIG,Sep 2020,22
88ad36d437fffff,STRAND,Feb 2020,22
88ad361511fffff,BO-KAAP,Dec 2020,22
88ad361a8dfffff,OAKDALE,Sep 2020,22
88ad368ec3fffff,FISH HOEK,Aug 2020,22
88ad368887fffff,STRANDFONTEIN,May 2020,22
88ad361655fffff,HOUT BAY,Feb 2020,22
88ad3612abfffff,PINATI ESTATE,Dec 2020,22
88ad361b31fffff,WALLACEDENE,Aug 2020,22
88ad3688b9fffff,STRANDFONTEIN,Mar 2020,22
88ad368ec5fffff,FISH HOEK,Oct 2020,22
88ad3611e1fffff,FLORIDA,Jul 2020,22
88ad361ac7fffff,BELLVILLE CBD,Aug 2020,22
88ad360021fffff,TABLE VIEW,Jun 2020,22
88ad36d713fffff,GORDONS STRAND ESTATE,Sep 2020,22
88ad36031dfffff,BOTHASIG,Aug 2020,22
88ad36104bfffff,GUGULETU,Jan 2020,22
88ad361319fffff,PHILIPPI,Jul 2020,22
88ad361147fffff,DELFT 1 & 2,Dec 2020,22
88ad36d423fffff,STRAND,May 2020,22
88ad36c655fffff,BELL GLEN,Oct 2020,22
88ad361b15fffff,SCOTTSDENE,Dec 2020,22
88ad36150dfffff,WOODSTOCK,Sep 2020,22
88ad3689d3fffff,ROCKLANDS,Jun 2020,22
88ad36c6c9fffff,UMRHABULO TRIANGLE,May 2020,22
88ad368edbfffff,SUNNYDALE,Oct 2020,22
88ad368edbfffff,SUNNYDALE,Jul 2020,21
88ad361959fffff,EIKENDAL,Aug 2020,21
88ad361359fffff,IKWEZI PARK,Jun 2020,21
88ad368ecdfffff,FISH HOEK,Nov 2020,21
88ad361141fffff,DELFT 4,Jan 2020,21
88ad3670e5fffff,SHERWOOD,Jun 2020,21
88ad36c6c7fffff,UMRHABULO TRIANGLE,Jul 2020,21
88ad361021fffff,BISHOP LAVIS,Nov 2020,21
88ad361161fffff,BELHAR EXT 19,Oct 2020,21
88ad361303fffff,DELFT SOUTH,Sep 2020,21
88ad36d5e7fffff,PAREL VALLEI,Aug 2020,21
88ad361569fffff,OBSERVATORY,Nov 2020,21
88ad368c07fffff,STEENBERG,Dec 2020,21
88ad368c25fffff,LAVENDER HILL,Jan 2020,21
88ad367033fffff,BEACON HILL,Feb 2020,21
88ad368c33fffff,TOKAI,Jun 2020,21
88ad36b969fffff,HOUT BAY,Jun 2020,21
88ad3610b9fffff,PINELANDS,Jul 2020,21
88ad361217fffff,PHILIPPI,Sep 2020,21
88ad36c69bfffff,NONQUBELA,Jul 2020,21
88ad361295fffff,LANSDOWNE,Nov 2020,21
88ad36114dfffff,VOORBRUG,May 2020,21
88ad368539fffff,GLENCAIRN,Jul 2020,21
88ad361143fffff,DELFT 4,Nov 2020,21
88ad361745fffff,CLAREMONT,Oct 2020,21
88ad361555fffff,DISTRICT SIX,Aug 2020,21
88ad361197fffff,TOWNSEND ESTATE,Oct 2020,21
88ad368995fffff,MITCHELLS PLAIN CBD,Oct 2020,21
88ad361ad3fffff,AVONDALE - PAROW,Nov 2020,21
88ad361099fffff,ROSEBANK,Feb 2020,21
88ad36d51bfffff,ASANDA,Mar 2020,21
88ad361105fffff,BELHAR EXT 23,Oct 2020,21
88ad361a25fffff,BRACKENFELL SOUTH,Dec 2020,21
88ad361237fffff,GUGULETU,May 2020,21
88ad361901fffff,JOOSTENBERGVLAKTE SMALLHOLDINGS,Nov 2020,21
88ad361045fffff,NYANGA,Dec 2020,21
88ad3612a1fffff,MOUNTVIEW,Jan 2020,21
88ad368de1fffff,SOUTHFIELD,Jun 2020,21
88ad361099fffff,MOWBRAY,Dec 2020,21
88ad368d15fffff,GRASSY PARK,Apr 2020,21
88ad3688a7fffff,ROCKLANDS,Mar 2020,21
88ad361099fffff,MOWBRAY,Jan 2020,21
88ad368dd5fffff,BERGVLIET,Jul 2020,21
88ad368997fffff,PORTLAND,Aug 2020,21
88ad360007fffff,TABLE VIEW,Aug 2020,21
88ad36c699fffff,NONQUBELA,Nov 2020,21
88ad361303fffff,DELFT SOUTH,Nov 2020,21
88ad3688bdfffff,STRANDFONTEIN,Aug 2020,21
88ad360207fffff,TIJGERHOF,Dec 2020,21
88ad368dc5fffff,ELFINDALE,Jan 2020,21
88ad3611e1fffff,FLORIDA,Mar 2020,21
88ad36c4ebfffff,DENNEMERE,Oct 2020,21
88ad36b969fffff,HOUT BAY,Dec 2020,21
88ad36d5c7fffff,GARDEN VILLAGE,Dec 2020,21
88ad36122dfffff,PHILIPPI,May 2020,21
88ad368d07fffff,EAGLE PARK,Jun 2020,21
88ad361569fffff,OBSERVATORY,Jul 2020,21
88ad3689b1fffff,LENTEGEUR,Jul 2020,21
88ad3612a7fffff,RYLANDS,Jan 2020,21
88ad36d5b1fffff,HELDERVUE,May 2020,21
88ad3612b1fffff,CRAWFORD,Jun 2020,21
88ad36c693fffff,NONQUBELA,Jul 2020,21
88ad361ab9fffff,WELGEMOED,Sep 2020,21
88ad36101bfffff,GATESVILLE,Aug 2020,21
88ad361295fffff,LANSDOWNE,Oct 2020,21
88ad3689d1fffff,TAFELSIG,Jun 2020,21
88ad361335fffff,LEIDEN,Nov 2020,21
88ad3611cbfffff,BISHOP LAVIS,Nov 2020,21
88ad3670e5fffff,SAXONSEA,Aug 2020,21
88ad360347fffff,WELGELEGEN,Mar 2020,21
88ad36126bfffff,WOODLANDS,May 2020,21
88ad3612b7fffff,ATHLONE,Oct 2020,21
88ad360259fffff,BROOKLYN,Dec 2020,21
88ad366247fffff,MAMRE,Dec 2020,21
88ad367031fffff,ROBINVALE,May 2020,21
88ad36d717fffff,GORDONS BAY,Dec 2020,21
88ad36d711fffff,MOUNTAINSIDE,Nov 2020,21
88ad3610d9fffff,RONDEBOSCH,Sep 2020,21
88ad3611bbfffff,GOODWOOD  EXT 1,Oct 2020,21
88ad368dddfffff,BERGVLIET,Jun 2020,21
88ad36151dfffff,CAPE TOWN CITY CENTRE,Jan 2020,21
88ad36155bfffff,VREDEHOEK,Oct 2020,21
88ad3612b7fffff,CRAWFORD,Oct 2020,21
88ad360039fffff,TABLE VIEW,Jul 2020,21
88ad368d5bfffff,SEAWINDS,Nov 2020,21
88ad3612bdfffff,BELTHORN ESTATE,Aug 2020,21
88ad368ed3fffff,SUNNYDALE,Jul 2020,21
88ad368993fffff,WESTRIDGE - MITCHELLS PLAIN,Aug 2020,21
88ad361053fffff,NEWFIELDS,Feb 2020,21
88ad36111dfffff,BELHAR EXT 1,Jul 2020,21
88ad361819fffff,EVERSDAL ,Jun 2020,21
88ad361b17fffff,NORTHPINE,Sep 2020,21
88ad3601cbfffff,SUNNINGDALE,May 2020,21
88ad36018bfffff,CAPE FARMS - DISTRICT B,Jan 2020,21
88ad368d2bfffff,EAGLE PARK,Dec 2020,21
88ad3612e3fffff,HANOVER PARK,Jan 2020,21
88ad368987fffff,EASTRIDGE,May 2020,21
88ad36132bfffff,DELFT SOUTH,May 2020,21
88ad36c4ebfffff,DENNEMERE,Aug 2020,21
88ad361adbfffff,KLIPKOP,Jul 2020,21
88ad361ac7fffff,BELLVILLE CBD,Apr 2020,21
88ad361289fffff,OTTERY,Jun 2020,21
88ad368c67fffff,VRYGROND,Jul 2020,21
88ad36114dfffff,LEIDEN,Nov 2020,21
88ad36c6c7fffff,UMRHABULO TRIANGLE,May 2020,21
88ad368dabfffff,PLUMSTEAD,Apr 2020,21
88ad3612abfffff,PINATI ESTATE,Oct 2020,21
88ad361103fffff,BELHAR EXT 17,Dec 2020,21
88ad36c411fffff,PENHILL,Jul 2020,21
88ad36c6b5fffff,TUSCANY GLEN,Aug 2020,21
88ad361ad9fffff,KLIPKOP,May 2020,21
88ad36c413fffff,ROSEDALE - KLEIN VLEI,Nov 2020,21
88ad361b15fffff,SCOTTSDENE,Nov 2020,21
88ad36c495fffff,CAMELOT,Jun 2020,21
88ad368d99fffff,CONSTANTIA,Mar 2020,21
88ad36022bfffff,PHOENIX,Dec 2020,21
88ad361163fffff,BELHAR EXT 11,Sep 2020,21
88ad361217fffff,PHILIPPI,Aug 2020,21
88ad36c4c9fffff,FOREST HEIGHTS,Oct 2020,21
88ad36852bfffff,GLENCAIRN,Oct 2020,21
88ad361a59fffff,SAREPTA,Jul 2020,21
88ad36104dfffff,NYANGA,May 2020,21
88ad36c69bfffff,VICTORIA MXENGE,Jul 2020,21
88ad3612b7fffff,RONDEBOSCH EAST,Dec 2020,21
88ad361365fffff,MFULENI,Aug 2020,21
88ad368c2dfffff,SEAWINDS,Sep 2020,21
88ad361017fffff,WELCOME ESTATE,Feb 2020,21
88ad361181fffff,AVON,Feb 2020,21
88ad361163fffff,BELHAR EXT 11,Dec 2020,21
88ad3611b9fffff,GOODWOOD ESTATE,Feb 2020,21
88ad3612b1fffff,CRAWFORD,Jan 2020,21
88ad368ebbfffff,NOORDHOEK,Nov 2020,21
88ad3601cbfffff,SUNNINGDALE,Aug 2020,21
88ad36106bfffff,AIRPORT CITY,Nov 2020,21
88ad36d513fffff,VAN DER STEL,Sep 2020,21
88ad360041fffff,MILNERTON RIDGE,Nov 2020,21
88ad3688a1fffff,ROCKLANDS,Mar 2020,21
88ad361421fffff,GARDENS,Jul 2020,21
88ad36031dfffff,BOTHASIG,Jul 2020,21
88ad3611e1fffff,CRAVENBY,Jun 2020,21
88ad361853fffff,STELLENBERG,Sep 2020,21
88ad361129fffff,BELHAR EXT 23,Nov 2020,21
88ad368d33fffff,PARKWOOD,May 2020,21
88ad36c647fffff,NEW SCHEME,Oct 2020,21
88ad3600adfffff,BLAAUWBERGSTRAND,Aug 2020,21
88ad36191bfffff,BONNIE BRAE,Jan 2020,21
88ad36024dfffff,WINDERMERE,Feb 2020,21
88ad36110dfffff,BELHAR EXT 12,Mar 2020,21
88ad361043fffff,NYANGA,Nov 2020,21
88ad36103bfffff,HEIDEVELD,Oct 2020,21
88ad3611bbfffff,GOODWOOD  EXT 1,Feb 2020,21
88ad3610a3fffff,PINELANDS,May 2020,21
88ad36c4c7fffff,GREENFIELDS,May 2020,21
88ad36002bfffff,TABLE VIEW,Jun 2020,21
88ad3611e3fffff,LEONSDALE,Jul 2020,21
88ad3601c3fffff,PARKLANDS,Dec 2020,21
88ad361747fffff,CLAREMONT,Sep 2020,21
88ad36c2d3fffff,HELDERRANT,Nov 2020,21
88ad361163fffff,BELHAR EXT 11,Nov 2020,21
88ad368461fffff,SCARBOROUGH,Nov 2020,21
88ad360007fffff,TABLE VIEW,Sep 2020,21
88ad36114dfffff,ROOSENDAL,May 2020,21
88ad36c483fffff,SUNBIRD PARK,Dec 2020,21
88ad361141fffff,LEIDEN,Apr 2020,21
88ad361a59fffff,SAREPTA,Jan 2020,21
88ad36030bfffff,EDGEMEAD,Mar 2020,21
88ad360031fffff,TABLE VIEW,Mar 2020,21
88ad361467fffff,ORANJEZICHT,Nov 2020,21
88ad368d05fffff,PELIKAN PARK,Jan 2020,21
88ad361abdfffff,WELGEMOED,Jul 2020,21
88ad3656d5fffff,FISANTEKRAAL,Nov 2020,21
88ad361721fffff,RONDEBOSCH,Nov 2020,21
88ad3618cdfffff,KENRIDGE,Jan 2020,21
88ad368ec1fffff,FISH HOEK,May 2020,21
88ad36852bfffff,GLENCAIRN,Nov 2020,21
88ad36d5c3fffff,VICTORIA PARK,Nov 2020,21
88ad361281fffff,LANSDOWNE,Feb 2020,21
88ad361169fffff,WESBANK,Feb 2020,21
88ad3611bbfffff,GOODWOOD  EXT 1,Jun 2020,21
88ad3612bdfffff,BELTHORN ESTATE,Jul 2020,21
88ad368999fffff,PORTLAND,Jun 2020,21
88ad361181fffff,RIVERTON ELSIES RIVER,Oct 2020,21
88ad360243fffff,KENSINGTON,Sep 2020,21
88ad3612b5fffff,CRAWFORD,Jan 2020,21
88ad368c29fffff,SEAWINDS,May 2020,21
88ad368de7fffff,PLUMSTEAD,Oct 2020,21
88ad361aebfffff,OAKDALE,Feb 2020,21
88ad36c6e7fffff,EERSTERIVIER SOUTH,Feb 2020,21
88ad366247fffff,MAMRE,Sep 2020,21
88ad361adbfffff,PAROW VALLEY,Aug 2020,21
88ad361293fffff,KENILWORTH,Oct 2020,21
88ad368d97fffff,CONSTANTIA,Jan 2020,21
88ad361abdfffff,WELGEMOED,Nov 2020,21
88ad3610b9fffff,PINELANDS,Nov 2020,21
88ad36120dfffff,HIGHLANDS VILLAGE,Oct 2020,21
88ad3610d9fffff,RONDEBOSCH,Oct 2020,21
88ad3689edfffff,HARARE,Aug 2020,21
88ad360067fffff,TABLE VIEW,Jan 2020,21
88ad361435fffff,SEA POINT,Feb 2020,21
88ad3612a3fffff,PENLYN ESTATE,Aug 2020,21
88ad3619cbfffff,GOEDEMOED,Jul 2020,21
88ad36c41bfffff,ROSEDALE - KLEIN VLEI,Apr 2020,21
88ad368dc3fffff,BERGVLIET,Jul 2020,21
88ad36176bfffff,CLAREMONT,May 2020,21
88ad3689d3fffff,ROCKLANDS,Jul 2020,21
88ad3611edfffff,FLORIDA,Sep 2020,21
88ad360035fffff,SUNNINGDALE,Feb 2020,21
88ad36d469fffff,ONVERWACHT - GORDON'S BAY,Nov 2020,21
88ad36d467fffff,BROADLANDS PARK,Feb 2020,21
88ad36195bfffff,SCOTTSVILLE,Nov 2020,21
88ad36d715fffff,ANCHORAGE PARK,Dec 2020,21
88ad3611d9fffff,BONTEHEUWEL,Jun 2020,21
88ad361113fffff,UITSIG,Aug 2020,21
88ad361551fffff,VREDEHOEK,Jun 2020,21
88ad361301fffff,DELFT SOUTH,Jul 2020,21
88ad368d87fffff,CONSTANTIA,Dec 2020,21
88ad3610c3fffff,ATHLONE,Jan 2020,21
88ad361335fffff,DELFT 6,Jan 2020,21
88ad36c49dfffff,SILVERSANDS,Jul 2020,21
88ad3619c5fffff,UITZICHT,Dec 2020,21
88ad3688b9fffff,STRANDFONTEIN,Apr 2020,21
88ad3611d9fffff,BONTEHEUWEL,Feb 2020,21
88ad360063fffff,TABLE VIEW,Jun 2020,21
88ad368d1dfffff,ZEEKOEVLEI,Oct 2020,21
88ad36b963fffff,HOUT BAY,Mar 2020,21
88ad367033fffff,BEACON HILL,Jan 2020,21
88ad3689a7fffff,KHAYA,Jan 2020,21
88ad3689c7fffff,TAFELSIG,Jul 2020,21
88ad368c39fffff,KIRSTENHOF,Oct 2020,21
88ad361547fffff,SALT RIVER,Jan 2020,21
88ad36118dfffff,ELSIES RIVER,Feb 2020,21
88ad361059fffff,MANENBERG,Jun 2020,21
88ad361a8dfffff,OAKDALE,Jul 2020,21
88ad368dcbfffff,RETREAT,Sep 2020,21
88ad36156dfffff,MAITLAND,Aug 2020,21
88ad360027fffff,PARKLANDS,Jun 2020,21
88ad3612bdfffff,BELTHORN ESTATE,Oct 2020,21
88ad361541fffff,WOODSTOCK,Jan 2020,21
88ad36c693fffff,NONQUBELA,Sep 2020,21
88ad361545fffff,OBSERVATORY,Mar 2020,21
88ad36c4c7fffff,GREENFIELDS,Dec 2020,21
88ad36128bfffff,OTTERY,Feb 2020,21
88ad361129fffff,BELHAR EXT 23,Dec 2020,21
88ad361ad9fffff,KLIPKOP,Dec 2020,21
88ad3612ddfffff,OTTERY,Nov 2020,21
88ad36c69dfffff,SABATA DALINDYEBO SQUARE,Jan 2020,21
88ad368c6bfffff,MUIZENBERG,Feb 2020,21
88ad36172dfffff,RONDEBOSCH,Jul 2020,21
88ad3612d7fffff,OTTERY,Feb 2020,21
88ad36c483fffff,SUNBIRD PARK,Mar 2020,21
88ad36c691fffff,NONQUBELA,Jul 2020,21
88ad3670ebfffff,AVONDALE - WESFLEUR,Feb 2020,21
88ad360029fffff,TABLE VIEW,May 2020,21
88ad368991fffff,PORTLAND,Jan 2020,21
88ad361169fffff,ROOSENDAL,Apr 2020,21
88ad36109bfffff,MOWBRAY,Jan 2020,21
88ad361309fffff,THEMBOKWEZI,Jul 2020,21
88ad36151bfffff,BO-KAAP,Sep 2020,21
88ad36c4b9fffff,HAGLEY,Feb 2020,21
88ad368c2dfffff,LAVENDER HILL,May 2020,21
88ad3689a7fffff,VICTORIA MXENGE,Nov 2020,21
88ad361267fffff,LENTEGEUR,Dec 2020,21
88ad3689e5fffff,MANDELA PARK,Aug 2020,21
88ad368991fffff,PORTLAND,Feb 2020,21
88ad361a33fffff,GROENVALLEI,Jan 2020,21
88ad3611e9fffff,CONNAUGHT,Sep 2020,21
88ad3688abfffff,STRANDFONTEIN,Apr 2020,21
88ad3601d5fffff,SUNNINGDALE,Sep 2020,21
88ad361345fffff,MXOLISI PHETANI,Jan 2020,21
88ad361183fffff,GOODRAIL,Jan 2020,21
88ad361825fffff,BONNIE BROOK,Jan 2020,21
88ad36c6bbfffff,MFULENI,May 2020,21
88ad3611bdfffff,RICHMOND ESTATE,Nov 2020,21
88ad368d27fffff,PHILIPPI,Sep 2020,21
88ad36d467fffff,BROADLANDS VILLAGE,Aug 2020,21
88ad3671d9fffff,SHERWOOD,Dec 2020,21
88ad361309fffff,THEMBOKWEZI,Mar 2020,21
88ad3688a1fffff,ROCKLANDS,Jul 2020,21
88ad36103bfffff,HEIDEVELD,May 2020,21
88ad361aadfffff,RIDGEWORTH,Jan 2020,21
88ad368de9fffff,SOUTHFIELD,Feb 2020,21
88ad36c6c1fffff,UMRHABULO TRIANGLE,Apr 2020,21
88ad368c29fffff,SEAWINDS,Apr 2020,21
88ad361919fffff,GOLIATH ESTATE,May 2020,21
88ad361163fffff,BELHAR EXT 23,Sep 2020,21
88ad36d461fffff,SERCOR PARK,Apr 2020,21
88ad3612abfffff,PINATI ESTATE,Jan 2020,21
88ad3671dbfffff,SHERWOOD,Aug 2020,21
88ad3619c5fffff,UITZICHT,Jul 2020,21
88ad36b90dfffff,HOUT BAY,Jun 2020,21
88ad36103dfffff,VALHALLA PARK,Jul 2020,21
88ad36022dfffff,SUMMER GREENS,Aug 2020,21
88ad368991fffff,PORTLAND,Mar 2020,21
88ad361467fffff,ORANJEZICHT,Jul 2020,21
88ad36d42dfffff,NOMZAMO,Jan 2020,21
88ad3670adfffff,SAXONSEA,Jun 2020,21
88ad36899bfffff,WESTRIDGE - MITCHELLS PLAIN,Dec 2020,21
88ad36101bfffff,GATESVILLE,Jun 2020,21
88ad3619ddfffff,WELLWAY PARK EAST,Oct 2020,21
88ad361841fffff,BRACKENFELL CENTRAL,Oct 2020,21
88ad368d99fffff,CONSTANTIA,Jan 2020,21
88ad361555fffff,WOODSTOCK,Mar 2020,21
88ad3656d7fffff,FISANTEKRAAL,Jun 2020,21
88ad36195bfffff,SCOTTSVILLE,Jan 2020,21
88ad361763fffff,NEWLANDS,Aug 2020,21
88ad360303fffff,BOTHASIG,Nov 2020,21
